,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,MSZoning,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,Heating,HeatingQC,CentralAir,KitchenQual,Functional,PavedDrive,SaleType,SaleCondition
604,20.0,79.0,8910.0,6.0,6.0,1959.0,1959.0,0.0,655.0,0.0,0.0,655.0,1194.0,0.0,0.0,1194.0,0.0,1.0,1.0,0.0,3.0,1.0,6.0,1.0,1954.0,2.0,539.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,7.0,2006.0,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,Gable,CompShg,MetalSd,MetalSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
605,20.0,66.0,8923.0,5.0,7.0,1953.0,2006.0,0.0,643.0,0.0,365.0,1008.0,1008.0,0.0,0.0,1008.0,1.0,0.0,1.0,0.0,2.0,1.0,6.0,0.0,1953.0,1.0,240.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
606,120.0,43.0,3182.0,7.0,5.0,2005.0,2006.0,16.0,16.0,0.0,1357.0,1373.0,1555.0,0.0,0.0,1555.0,0.0,0.0,2.0,0.0,2.0,1.0,7.0,1.0,2005.0,2.0,430.0,143.0,20.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,GasA,TA,Y,TA,Typ,Y,WD,Normal
607,70.0,96.0,13132.0,5.0,5.0,1914.0,1950.0,0.0,0.0,0.0,747.0,747.0,892.0,892.0,0.0,1784.0,0.0,0.0,1.0,1.0,4.0,1.0,9.0,0.0,1914.0,1.0,180.0,203.0,40.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,RL,Pave,IR2,Low,AllPub,Corner,Mod,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,TA,Gd,PConc,GasA,Gd,Y,Gd,Typ,Y,WD,Normal
608,45.0,57.0,7449.0,7.0,7.0,1930.0,1950.0,0.0,0.0,0.0,637.0,637.0,1108.0,0.0,0.0,1108.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,1.0,1930.0,1.0,280.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,6.0,2007.0,RL,Pave,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,GasA,Ex,Y,Ex,Typ,Y,WD,Normal
609,80.0,73.0,9735.0,5.0,5.0,2006.0,2007.0,0.0,0.0,0.0,384.0,384.0,754.0,640.0,0.0,1394.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,0.0,2007.0,2.0,400.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0,RL,Pave,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,Gable,CompShg,BrkFace,Wd Sdng,TA,TA,PConc,GasA,TA,Y,TA,Typ,Y,WD,Alloca
610,60.0,80.0,10421.0,7.0,5.0,1988.0,1988.0,42.0,394.0,0.0,586.0,980.0,980.0,734.0,0.0,1714.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,1988.0,2.0,496.0,228.0,66.0,156.0,0.0,0.0,0.0,500.0,3.0,2010.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,TA,Fa,CBlock,GasA,Gd,Y,TA,Typ,Y,WD,Normal
611,20.0,69.61401673640168,8339.0,5.0,7.0,1959.0,1959.0,0.0,0.0,0.0,0.0,0.0,882.0,0.0,0.0,882.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1959.0,1.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,7.0,2007.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,PosN,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Ex,Typ,Y,WD,Normal
612,30.0,55.0,5350.0,3.0,2.0,1940.0,1966.0,0.0,0.0,0.0,728.0,728.0,1306.0,0.0,0.0,1306.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1978.1405405405405,0.0,0.0,263.0,0.0,0.0,0.0,0.0,0.0,450.0,5.0,2010.0,RL,Pave,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,GasA,TA,Y,TA,Typ,Y,WD,Normal
613,160.0,75.0,10762.0,6.0,6.0,1980.0,1980.0,0.0,0.0,0.0,626.0,626.0,626.0,591.0,0.0,1217.0,0.0,0.0,1.0,1.0,3.0,1.0,6.0,1.0,1980.0,1.0,288.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,4.0,2009.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Ex,Typ,Y,WD,Normal
614,20.0,65.0,8775.0,5.0,5.0,1994.0,1994.0,0.0,495.0,0.0,495.0,990.0,990.0,0.0,0.0,990.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1996.0,1.0,299.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,4.0,2007.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,GasA,Ex,Y,TA,Typ,Y,New,Partial
615,60.0,108.0,13418.0,8.0,5.0,2004.0,2005.0,132.0,0.0,0.0,1117.0,1117.0,1132.0,1320.0,0.0,2452.0,0.0,0.0,3.0,1.0,4.0,1.0,9.0,1.0,2004.0,3.0,691.0,113.0,32.0,0.0,0.0,0.0,0.0,0.0,9.0,2006.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,SFoyer,Gable,CompShg,CemntBd,CmentBd,TA,TA,CBlock,GasA,Ex,Y,TA,Typ,Y,WD,Normal
616,120.0,69.61401673640168,4435.0,6.0,5.0,2003.0,2003.0,170.0,685.0,0.0,163.0,848.0,848.0,0.0,0.0,848.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,2003.0,2.0,420.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,SFoyer,Gable,CompShg,MetalSd,MetalSd,TA,Gd,PConc,GasA,Ex,Y,Gd,Typ,Y,WD,Abnorml
617,70.0,54.0,6629.0,6.0,6.0,1925.0,1950.0,0.0,551.0,0.0,121.0,672.0,697.0,672.0,0.0,1369.0,1.0,0.0,2.0,0.0,3.0,1.0,6.0,0.0,1930.0,1.0,300.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
618,20.0,75.0,7862.0,6.0,5.0,2009.0,2009.0,0.0,27.0,0.0,1191.0,1218.0,1218.0,0.0,0.0,1218.0,0.0,0.0,2.0,0.0,2.0,1.0,4.0,0.0,2009.0,2.0,676.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,9.0,2009.0,RL,Pave,Reg,HLS,AllPub,Corner,Mod,NAmes,Artery,Norm,1Fam,1.5Unf,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,GasA,Gd,Y,Gd,Typ,Y,WD,Normal
619,70.0,79.0,11526.0,6.0,7.0,1922.0,1994.0,0.0,0.0,0.0,588.0,588.0,1423.0,748.0,384.0,2555.0,0.0,0.0,2.0,0.0,3.0,1.0,11.0,1.0,1993.0,2.0,672.0,431.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2008.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,CemntBd,CmentBd,Ex,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,New,Partial
620,120.0,37.0,3316.0,8.0,5.0,2005.0,2005.0,0.0,1039.0,0.0,208.0,1247.0,1247.0,0.0,0.0,1247.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,2005.0,2.0,550.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,4.0,2006.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
621,60.0,69.61401673640168,12227.0,6.0,7.0,1977.0,1995.0,424.0,896.0,0.0,434.0,1330.0,1542.0,1330.0,0.0,2872.0,1.0,0.0,2.0,1.0,4.0,1.0,11.0,1.0,1977.0,2.0,619.0,550.0,282.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,Stucco,Stucco,TA,TA,BrkTil,GasA,TA,N,TA,Typ,N,WD,Normal
622,120.0,64.0,5587.0,8.0,5.0,2008.0,2008.0,186.0,1480.0,0.0,120.0,1600.0,1652.0,0.0,0.0,1652.0,1.0,1.0,2.0,0.0,2.0,1.0,5.0,1.0,2008.0,2.0,482.0,162.0,53.0,0.0,153.0,0.0,0.0,0.0,11.0,2008.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,GasA,TA,Y,TA,Typ,Y,WD,Normal
623,20.0,105.0,11751.0,6.0,6.0,1977.0,1977.0,480.0,705.0,0.0,1139.0,1844.0,1844.0,0.0,0.0,1844.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,1977.0,2.0,546.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,1.0,2010.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,GasA,TA,Y,TA,Typ,Y,WD,Normal
624,60.0,75.0,9675.0,7.0,5.0,2005.0,2005.0,0.0,341.0,0.0,772.0,1113.0,1113.0,858.0,0.0,1971.0,0.0,0.0,2.0,1.0,3.0,1.0,8.0,1.0,2005.0,2.0,689.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,2.0,2009.0,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,Gable,CompShg,MetalSd,MetalSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
625,60.0,60.0,8123.0,6.0,5.0,2000.0,2000.0,16.0,0.0,0.0,982.0,982.0,1007.0,793.0,0.0,1800.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,2000.0,2.0,463.0,100.0,63.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,GasA,Gd,Y,TA,Min2,Y,WD,Normal
626,60.0,80.0,9938.0,7.0,5.0,1993.0,1994.0,246.0,750.0,0.0,300.0,1050.0,1062.0,887.0,0.0,1949.0,1.0,0.0,2.0,1.0,3.0,1.0,8.0,1.0,1993.0,2.0,574.0,156.0,90.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,GasA,TA,Y,TA,Typ,Y,WD,Normal
627,180.0,21.0,1491.0,4.0,6.0,1972.0,1972.0,0.0,150.0,480.0,0.0,630.0,630.0,0.0,0.0,630.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1978.1405405405405,0.0,0.0,96.0,24.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,GasA,TA,Y,TA,Min1,Y,WD,Normal
628,20.0,88.0,12803.0,7.0,5.0,2002.0,2002.0,99.0,922.0,0.0,572.0,1494.0,1494.0,0.0,0.0,1494.0,1.0,0.0,2.0,0.0,3.0,1.0,6.0,1.0,2002.0,2.0,530.0,192.0,36.0,0.0,0.0,0.0,0.0,0.0,9.0,2008.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,AsbShng,AsbShng,TA,TA,CBlock,GasA,Ex,Y,TA,Typ,Y,WD,Normal
629,50.0,50.0,5925.0,3.0,6.0,1910.0,1950.0,0.0,0.0,0.0,600.0,600.0,600.0,368.0,0.0,968.0,0.0,0.0,1.0,0.0,2.0,1.0,6.0,0.0,1978.1405405405405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,RL,Pave,IR1,HLS,AllPub,Inside,Sev,NAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,TA,TA,PConc,GasA,TA,Y,Fa,Typ,Y,WD,Family
630,20.0,68.0,8814.0,7.0,5.0,2005.0,2007.0,80.0,925.0,0.0,349.0,1274.0,1274.0,0.0,0.0,1274.0,1.0,0.0,2.0,0.0,3.0,1.0,6.0,0.0,2005.0,2.0,508.0,264.0,98.0,0.0,0.0,0.0,0.0,0.0,1.0,2007.0,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,SLvl,Gable,WdShngl,Plywood,Wd Sdng,TA,TA,CBlock,GasA,TA,Y,TA,Typ,Y,WD,Normal
631,80.0,80.0,9600.0,6.0,6.0,1955.0,1972.0,164.0,674.0,132.0,350.0,1156.0,1520.0,0.0,0.0,1520.0,1.0,0.0,1.0,0.0,3.0,1.0,7.0,2.0,1955.0,1.0,364.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,3.0,2010.0,RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,TA,TA,BrkTil,GasA,TA,Y,Ex,Typ,N,WD,Abnorml
632,20.0,71.0,8197.0,6.0,5.0,1977.0,1977.0,148.0,0.0,0.0,660.0,660.0,1285.0,0.0,0.0,1285.0,0.0,0.0,1.0,1.0,3.0,1.0,7.0,1.0,1977.0,2.0,528.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2007.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
633,60.0,63.0,7875.0,7.0,5.0,2003.0,2003.0,0.0,0.0,0.0,783.0,783.0,807.0,702.0,0.0,1509.0,0.0,0.0,2.0,1.0,3.0,1.0,8.0,1.0,2003.0,2.0,393.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Plywood,Plywood,TA,Gd,CBlock,GasA,TA,Y,TA,Typ,Y,WD,Family
634,60.0,69.61401673640168,12384.0,7.0,7.0,1976.0,1976.0,233.0,0.0,0.0,793.0,793.0,1142.0,793.0,0.0,1935.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,1976.0,2.0,550.0,0.0,113.0,252.0,0.0,0.0,0.0,0.0,11.0,2007.0,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,GasA,TA,Y,TA,Typ,Y,WD,Normal
635,90.0,81.0,11841.0,6.0,5.0,1990.0,1990.0,104.0,816.0,0.0,0.0,816.0,816.0,0.0,0.0,816.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1978.1405405405405,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,SFoyer,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,GasA,Gd,Y,TA,Typ,Y,WD,Normal
636,20.0,67.0,10083.0,7.0,5.0,2003.0,2003.0,103.48106712564544,833.0,0.0,343.0,1176.0,1200.0,0.0,0.0,1200.0,1.0,0.0,2.0,0.0,2.0,1.0,5.0,0.0,2003.0,2.0,555.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,RH,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Feedr,Norm,2fmCon,2.5Fin,Hip,CompShg,VinylSd,VinylSd,Fa,TA,CBlock,GasA,Ex,Y,Fa,Typ,N,WD,Abnorml
637,50.0,60.0,8172.0,4.0,6.0,1954.0,1972.0,0.0,0.0,0.0,941.0,941.0,997.0,473.0,0.0,1470.0,0.0,0.0,2.0,0.0,4.0,1.0,7.0,0.0,1958.0,1.0,548.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,5.0,2008.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,Gable,CompShg,AsbShng,AsbShng,Fa,Fa,BrkTil,Grav,Fa,N,Fa,Maj1,N,ConLw,Normal
638,20.0,141.0,31770.0,6.0,5.0,1960.0,1960.0,112.0,639.0,0.0,441.0,1080.0,1656.0,0.0,0.0,1656.0,1.0,0.0,1.0,0.0,3.0,1.0,7.0,2.0,1960.0,2.0,528.0,210.0,62.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,GasA,TA,Y,Gd,Typ,Y,WD,Normal
639,30.0,52.0,9022.0,5.0,8.0,1924.0,2006.0,0.0,0.0,0.0,768.0,768.0,792.0,0.0,0.0,792.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1924.0,1.0,240.0,316.0,0.0,120.0,0.0,0.0,0.0,0.0,5.0,2009.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,Gable,CompShg,MetalSd,Wd Sdng,TA,TA,CBlock,GasA,Gd,Y,TA,Typ,P,WD,Normal
640,20.0,93.0,12030.0,8.0,5.0,2007.0,2007.0,254.0,0.0,0.0,1694.0,1694.0,1694.0,0.0,0.0,1694.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,0.0,2007.0,3.0,818.0,168.0,228.0,0.0,0.0,0.0,0.0,0.0,12.0,2007.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Ex,Typ,Y,New,Partial
641,20.0,85.0,14331.0,8.0,5.0,2002.0,2002.0,630.0,1274.0,0.0,526.0,1800.0,1800.0,0.0,0.0,1800.0,1.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,2002.0,3.0,765.0,270.0,78.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Hip,CompShg,MetalSd,MetalSd,Ex,TA,PConc,GasA,Ex,Y,Ex,Typ,Y,WD,Normal
642,190.0,85.0,13600.0,5.0,5.0,1900.0,1950.0,0.0,0.0,0.0,662.0,662.0,1422.0,915.0,0.0,2337.0,0.0,0.0,2.0,0.0,5.0,2.0,10.0,0.0,1945.0,2.0,560.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,9.0,2007.0,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
643,50.0,78.0,10496.0,6.0,6.0,1949.0,1950.0,320.0,196.0,0.0,844.0,1040.0,1168.0,678.0,0.0,1846.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,1949.0,1.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2007.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,Plywood,Wd Sdng,Gd,TA,CBlock,GasA,Gd,Y,Ex,Typ,Y,WD,Normal
644,80.0,69.61401673640168,10970.0,6.0,6.0,1978.0,1978.0,0.0,505.0,435.0,0.0,940.0,1026.0,0.0,0.0,1026.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1981.0,2.0,576.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,10.0,2008.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,Mansard,CompShg,WdShing,HdBoard,TA,TA,CBlock,GasA,Ex,Y,TA,Min1,Y,WD,Normal
645,20.0,69.61401673640168,7162.0,5.0,7.0,1966.0,1966.0,41.0,0.0,0.0,876.0,876.0,904.0,0.0,0.0,904.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1966.0,1.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2008.0,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,CemntBd,CmentBd,Ex,TA,PConc,GasA,Ex,Y,Ex,Typ,Y,New,Partial
646,20.0,80.0,17400.0,5.0,5.0,1977.0,1977.0,0.0,936.0,0.0,190.0,1126.0,1126.0,0.0,0.0,1126.0,1.0,0.0,2.0,0.0,3.0,1.0,5.0,1.0,1977.0,2.0,484.0,295.0,41.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Plywood,Plywood,TA,TA,CBlock,GasA,TA,Y,TA,Typ,Y,WD,Normal
647,60.0,99.0,12099.0,8.0,5.0,2004.0,2004.0,388.0,970.0,0.0,166.0,1136.0,1136.0,1332.0,0.0,2468.0,1.0,0.0,2.0,1.0,4.0,1.0,10.0,1.0,2004.0,3.0,872.0,184.0,154.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,TA,TA,CBlock,GasA,Gd,Y,TA,Min1,Y,WD,Normal
648,80.0,69.61401673640168,21453.0,6.0,5.0,1969.0,1969.0,0.0,938.0,0.0,0.0,938.0,988.0,0.0,0.0,988.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,2.0,1969.0,2.0,540.0,0.0,130.0,0.0,130.0,0.0,0.0,0.0,10.0,2006.0,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,GasA,Ex,Y,TA,Typ,Y,WD,Normal
649,20.0,70.0,8400.0,5.0,5.0,1968.0,1968.0,168.0,1016.0,0.0,36.0,1052.0,1052.0,0.0,0.0,1052.0,1.0,0.0,1.0,1.0,3.0,1.0,5.0,0.0,1968.0,1.0,288.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2006.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,GasA,TA,Y,TA,Typ,Y,WD,Normal
650,50.0,60.0,9600.0,6.0,5.0,1924.0,1950.0,0.0,0.0,0.0,572.0,572.0,572.0,524.0,0.0,1096.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1978.1405405405405,0.0,0.0,0.0,8.0,128.0,0.0,0.0,0.0,0.0,4.0,2008.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,Gable,CompShg,CemntBd,CmentBd,TA,TA,CBlock,GasA,Gd,Y,TA,Typ,Y,WD,Normal
651,20.0,63.0,13072.0,6.0,5.0,2005.0,2005.0,0.0,0.0,0.0,1141.0,1141.0,1141.0,0.0,0.0,1141.0,0.0,0.0,1.0,1.0,3.0,1.0,6.0,0.0,2005.0,2.0,484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2006.0,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,CemntBd,CmentBd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
652,60.0,80.0,10400.0,6.0,5.0,1972.0,1972.0,288.0,247.0,0.0,485.0,732.0,1012.0,778.0,0.0,1790.0,1.0,0.0,1.0,2.0,4.0,1.0,8.0,1.0,1972.0,2.0,484.0,148.0,0.0,0.0,0.0,147.0,0.0,0.0,11.0,2006.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,GasA,TA,Y,TA,Typ,P,WD,Normal
653,60.0,73.0,9066.0,8.0,5.0,1999.0,2000.0,320.0,668.0,0.0,336.0,1004.0,1004.0,848.0,0.0,1852.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,2.0,1999.0,3.0,660.0,224.0,106.0,0.0,0.0,0.0,0.0,0.0,12.0,2008.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
